id,novelId,chapterOrder,text,category,source,createdAt
cmr8kkw6g0d44v16z8l68l4vm,cmr23pgks000fv16zpwg1ms38,35,住宿按性别分房，可指定同住人周三前报备，逾期随机分配。,revealed,auto,2026-07-06T01:57:09.736+00:00
cmr8kkw6g0d45v16zssvqla3e,cmr23pgks000fv16zpwg1ms38,35,团建分组由教练随机抽签决定，同部门原则上分散编入不同小组。,revealed,auto,2026-07-06T01:57:09.736+00:00
cmr8kkw6g0d46v16zb1c7d34z,cmr23pgks000fv16zpwg1ms38,35,陈默聚会定于本周六17:30清风包厢。,revealed,auto,2026-07-06T01:57:09.736+00:00
cmr8kkw6g0d47v16znkddeydz,cmr23pgks000fv16zpwg1ms38,35,阿条和阿力均在工作群内确认参加团建。,completed,auto,2026-07-06T01:57:09.736+00:00
cmr8kkw6g0d48v16zfnjui3cb,cmr23pgks000fv16zpwg1ms38,35,阿条左手手腕红绳压痕变淡，仅剩浅白色印子。,state_changed,auto,2026-07-06T01:57:09.736+00:00
cmr8kkw6h0d49v16zbnvfekty,cmr23pgks000fv16zpwg1ms38,35,阿力在工位转动手链上的银珠，面前屏幕显示团建通知。,revealed,auto,2026-07-06T01:57:09.736+00:00
cmr8kp1p30d5dv16zqycsos6v,cmr23pgks000fv16zpwg1ms38,36,第36章已完成：阿力 goal changed,completed,auto,2026-07-06T02:00:23.511+00:00
cmr8kp1p30d5ev16zrcn18wf5,cmr23pgks000fv16zpwg1ms38,36,第36章已完成：阿条 goal changed,completed,auto,2026-07-06T02:00:23.511+00:00
cmr8kp1p30d5fv16ze3jd49nk,cmr23pgks000fv16zpwg1ms38,36,第36章已完成：payoff/payoff_missing_progress,completed,auto,2026-07-06T02:00:23.511+00:00
cmr8kp1p30d5gv16zp37wy85l,cmr23pgks000fv16zpwg1ms38,36,第36章已完成：冷战从无声回避升级为制度性隔离，便签成为标志性物件。,completed,auto,2026-07-06T02:00:23.511+00:00
cmr8kp1p30d5hv16zon9i3agf,cmr23pgks000fv16zpwg1ms38,36,第36章已完成：阿条首次体验职业化冷漠的致命性，被迫直面关系终结的现实。,completed,auto,2026-07-06T02:00:23.511+00:00
cmr8ktu9q0d6lv16zig2j5c61,cmr23pgks000fv16zpwg1ms38,36,阿力通过五张便签完成工作交接，两人全天无直接语言交流。,completed,auto,2026-07-06T02:04:07.165+00:00
cmr8ktu9q0d6mv16zy8i0gjag,cmr23pgks000fv16zpwg1ms38,36,团建补充通知禁止调换组别、手机静音、训练场内禁打电话。,revealed,auto,2026-07-06T02:04:07.165+00:00
cmr8ktu9q0d6nv16zmpzufhg8,cmr23pgks000fv16zpwg1ms38,36,阿条接受仅走工作流程的关系状态，将五张便签收为工作记录。,state_changed,auto,2026-07-06T02:04:07.165+00:00
cmr8kyth10d88v16znqowsz0g,cmr23pgks000fv16zpwg1ms38,37,第37章已完成：payoff/payoff_missing_progress,completed,auto,2026-07-06T02:07:59.411+00:00
cmr8kyth10d89v16z3i16bhqn,cmr23pgks000fv16zpwg1ms38,37,第37章已完成：借工作之名发出缓和信号，展现阿条内心最后的期待与脆弱。,completed,auto,2026-07-06T02:07:59.411+00:00
cmr8kyth10d8av16z81dp14cu,cmr23pgks000fv16zpwg1ms38,37,第37章已完成：通过已读标记和走廊敷衍完成情感冰点的一击，使阿条彻底放弃幻想。,completed,auto,2026-07-06T02:07:59.411+00:00
cmr8kyth10d8bv16zxu85n5h2,cmr23pgks000fv16zpwg1ms38,37,第37章已完成：用具体行动（取消特别关注、专注项目）完成从等待到切割的转折，体现自尊觉醒。,completed,auto,2026-07-06T02:07:59.411+00:00
cmr8kyth10d8cv16zb76x2x0m,cmr23pgks000fv16zpwg1ms38,37,第37章已完成：为下一章团建危机提供明确铺垫，如团建通知确认或预感即将到来的压力。,completed,auto,2026-07-06T02:07:59.411+00:00
cmr8l12y20d9gv16z55o8jf9g,cmr23pgks000fv16zpwg1ms38,37,阿条通过微信向阿力发送工作消息，但阿力未回微信，凌晨以邮件回复并抄送王总。,completed,auto,2026-07-06T02:09:45.002+00:00
cmr8l12y20d9hv16zmmotrn11,cmr23pgks000fv16zpwg1ms38,37,阿条取消了对阿力微信的特别关注。,completed,auto,2026-07-06T02:09:45.002+00:00
cmr8l12y20d9iv16z0ucp7bqn,cmr23pgks000fv16zpwg1ms38,37,阿条将阿力的微信备注名改为全名，并取消置顶聊天。,completed,auto,2026-07-06T02:09:45.002+00:00
cmr8l12y20d9jv16z8nfb6szp,cmr23pgks000fv16zpwg1ms38,37,阿条清空了与阿力的微信聊天记录。,completed,auto,2026-07-06T02:09:45.002+00:00
cmr8l12y20d9kv16z5zho5hvk,cmr23pgks000fv16zpwg1ms38,37,阿条回复陈默：“工作上还在联系”。,revealed,auto,2026-07-06T02:09:45.002+00:00
cmr8l12y20d9lv16z2s7luxm0,cmr23pgks000fv16zpwg1ms38,37,团建分组从随机抽签改为自主组队，每组四人。,revealed,auto,2026-07-06T02:09:45.002+00:00
cmr8l12y20d9mv16zxv186x5b,cmr23pgks000fv16zpwg1ms38,37,阿条加入李晴的队伍，成员包括李响和周姐。,completed,auto,2026-07-06T02:09:45.002+00:00
cmr8l12y20d9nv16zrz1x7jcv,cmr23pgks000fv16zpwg1ms38,37,团建住宿按性别分房，两人一间，可报备同住人，逾期随机分配。,revealed,auto,2026-07-06T02:09:45.002+00:00
cmr8lamsu0dc7v16z8m087jin,cmr23pgks000fv16zpwg1ms38,38,王总明确要求阿条不带情绪，团建后视情况谈话。,state_changed,auto,2026-07-06T02:17:10.638+00:00
cmr8lamsu0dc8v16zxv0ejgpp,cmr23pgks000fv16zpwg1ms38,38,团建分组：阿条B组，阿力A组，晚间活动同厅。,revealed,auto,2026-07-06T02:17:10.638+00:00
cmr8lamsu0dc9v16zsgnpobjx,cmr23pgks000fv16zpwg1ms38,38,阿条手机发现周日下午前端招聘搜索记录，操作者不明。,revealed,auto,2026-07-06T02:17:10.638+00:00
cmr8lamsu0dcav16zew22u03v,cmr23pgks000fv16zpwg1ms38,38,陈默证实阿力一周前向他询问上海招聘市场。,revealed,auto,2026-07-06T02:17:10.638+00:00
cmr8lamsu0dcbv16z2xzr6flv,cmr23pgks000fv16zpwg1ms38,38,阿条以邮件商务沟通回应阿力，确立公务化隔离模式。,completed,auto,2026-07-06T02:17:10.638+00:00
cmr8ljtk40df5v16zy0ih06cw,cmr23pgks000fv16zpwg1ms38,39,阿条将包含历史聊天记录截图的新建文件夹命名为“留档”并存入相册。,completed,auto,2026-07-06T02:24:19.300+00:00
cmr8ljtk40df6v16zgn7kq696,cmr23pgks000fv16zpwg1ms38,39,阿条在暗语备忘录中删除旧说明，改为“不再需要”。,state_changed,auto,2026-07-06T02:24:19.300+00:00
cmr8ljtk40df7v16zxk558wzp,cmr23pgks000fv16zpwg1ms38,39,阿条将红裙折入行李箱夹层，装有糖纸、残页、发夹的牛皮纸信封放入侧袋。,completed,auto,2026-07-06T02:24:19.300+00:00
cmr8ljtk40df8v16ziszseq4e,cmr23pgks000fv16zpwg1ms38,39,阿条删除了与阿力的全部聊天记录并关机。,completed,auto,2026-07-06T02:24:19.300+00:00
cmr8ljtk40df9v16zs9ugif18,cmr23pgks000fv16zpwg1ms38,39,阿条决定穿红裙参加团建，动机声明“不是穿给他看”。,revealed,auto,2026-07-06T02:24:19.300+00:00
cmr8lt4gs0digv16zl5mgfi3a,cmr23pgks000fv16zpwg1ms38,40,阿力向行政部申请单人间并获批准，理由为“特殊原因不方便拼房”,revealed,auto,2026-07-06T02:31:33.340+00:00
cmr8lt4gs0dihv16zgfnsw10x,cmr23pgks000fv16zpwg1ms38,40,李晴因公司系统紧急情况在团建报到后被临时召回杭州,completed,auto,2026-07-06T02:31:33.340+00:00
cmr8lt4gs0diiv16z68ganc40,cmr23pgks000fv16zpwg1ms38,40,阿条的房间被调整到206室，与阿力的205室相邻,revealed,auto,2026-07-06T02:31:33.340+00:00
cmr8lt4gs0dijv16z8q4w5b9k,cmr23pgks000fv16zpwg1ms38,40,阿条手机关机，聊天记录清空，但“留档”文件夹仍保存,revealed,auto,2026-07-06T02:31:33.340+00:00
cmr8lt4gs0dikv16zbu42rip5,cmr23pgks000fv16zpwg1ms38,40,红裙仍压在阿条行李箱最底层，未取出也未丢弃,state_changed,auto,2026-07-06T02:31:33.340+00:00
